wallet,sushi_grants,uniswap_grants,sushi_unlimited_grants,uniswap_unlimited_grants,sushi_ever_unlimited,uniswap_ever_unlimited,is_bot
0xefcba34e1d3cba29ec145f0b2124da58fbab2484,26,1,0,1,False,True,False
0xefd4d844a931245f6c169cc94d4a34019127d28c,1,2,0,0,False,False,False
0xf0a73b63d1eb485648c5c59003ed008676074357,5,1,0,0,False,False,False
0xf0b71563a7df1d84e9a92f38cb36abd366de0083,3,6,3,6,True,True,False
0xf0bf3c1d67afa6c48b9b5d1bc7e3f0b87f2b80dd,17,3,0,3,False,True,False
0xf12b0aeff58f70721c8107bbbe113e0feeb536f0,1,1,0,1,False,True,False
0xf195eb5581a6cdbcbc8be321a2ff2e091e37390c,1,1,0,1,False,True,False
0xf19a950b26806f30f926e3af6bc91d41cd023e6c,3,6,3,6,True,True,False
0xf1f82c6297b93868adb19ac6b9f573a9cd8b5643,4,8,0,3,False,True,False
0xf296270e5991d248293c77dc4d4b72564ce74850,4,6,4,6,True,True,False
0xf300a6e751de095b2a1946c3d460f594a750cca0,3,5,0,2,False,True,False
0xf37d6ffd3906b2715900e6d9c47ec0b81177c981,1,3,0,3,False,True,False
0xf3c62665d5e6f0f1ffe35599a1856f200eb0ee7c,1,2,0,2,False,True,False
0xf3cf60bbd48b077cc62fe7dc3a02d91b91269c2c,4,5,4,5,True,True,False
0xf4208b48dc7367d2a085330911709d5313fcd634,3,5,3,5,True,True,False
0xf42caa1d3f346f859157c5c2bf06d83379f5c824,9,1,1,1,True,True,False
0xf434f9cf5872152cbb7c123f3510361d07f0e775,3,6,3,6,True,True,False
0xf4532e3aa16ed38b14c243a4cef7654f60f61ac5,4,6,4,6,True,True,False
0xf472e73c9c509cac924135bae08d98a3882a5a49,1,1,0,1,False,True,False
0xf495cf09502f8d7f07960c0533cbc36e91e410c9,3,5,3,5,True,True,False
0xf4c4cc51d305c2d7a8f44802d61e1edf784ff2bf,48,7,0,2,False,True,False
0xf51eebeb2612a0e71e8a2bfd7a621afdce6ebd45,2,2,0,1,False,True,False
0xf51f45979298ef4068b5490ede96890e8d9c573a,3,7,3,7,True,True,False
0xf5ac5c61e4412d2e20101139768f8152257dae1d,4,1,0,1,False,True,False
0xf5c2f0bf6eaab5a591dc884867509c884457badc,3,6,3,6,True,True,False
0xf62b3ea1de121f3b3dda764b48035739feb59e19,3,5,3,5,True,True,False
0xf6d72651c7bb6a11103c7e9bd03a1eba4a93f367,21,7,0,7,False,True,False
0xf73bb740ab07383fe6cc52fbd804967323ab115d,4,5,2,5,True,True,False
0xf74216b5d2bd226b08766e5274dd137232524224,1,1,0,1,False,True,False
0xf75daa2e3fa3416ad30fd2c9fc52230e70ef8630,3,4,3,4,True,True,False
0xf76a1883804516c556265fb2a0cf2b08c49ec92b,4,5,4,5,True,True,False
0xf7b4a648dc756fc66794f09fc96aa656c69b64cc,1,13,0,1,False,True,False
0xf7b60077c0cab9796d9fe428f341d98324cf8140,3,5,2,5,True,True,False
0xf813f71dd20fcc16eb9f1d0a8f8bf04b7517cff3,3,5,3,5,True,True,False
0xf841a49fc6122206e1949584199fbcc7f9ad3c63,4,6,4,6,True,True,False
0xf88d6c5d2a00174905e91ab90bcc0ddae6ea8c2e,44,2,1,2,True,True,False
0xf9185d2950625e1e347e63b14fc2db10f8036a57,4,6,4,6,True,True,False
0xf974ff1a9282b5e21daeca731951d09c5c0304d7,1,3,0,3,False,True,False
0xf98a23b33f3f1bb5149f0abe765d49acede18f01,1,10,0,0,False,False,False
0xf9b6a1eb0190bf76274b0876957ee9f4f508af41,2,4,2,4,True,True,True
0xfa1a94ae136880002ff4b4665ab4e7498973332f,7,5,1,2,True,True,False
0xfa516241a5b831aafc79c7dd24b54a8c6097a7bc,3,6,3,6,True,True,False
0xfa832aa351ae94178958be32fc15e48ebb2c3072,1,6,0,2,False,True,False
0xfaa26acefc3b5e28be7e8502bb479d8caba11fe0,1,2,0,2,False,True,False
0xfb09a611042b36e833fd30dd3788052ff05dfcbd,2,4,0,1,False,True,False
0xfb0d48b0343498e80419d2f6cec30b2ca8af448a,3,2,0,2,False,True,False
0xfb1170a9d67bf12734f93b6f416218332cc6f717,3,1,0,1,False,True,False
0xfb7b631869caa91d26ea1d3fab110ff1c57d5264,5,6,3,6,True,True,False
0xfc456641d1ee47d8520420b3beb00e29d6da2958,4,6,2,6,True,True,False
0xfc759fb6aa8bd8de49c635f13a9dd9c4d84dfe6c,3,6,3,6,True,True,False
0xfc9ad8e06046fda3be1e094df6f66de3a88dc0d7,1,2,0,1,False,True,False
0xfcb8789ae6f7a4abeb03bff64954157e9226c89d,5,4,3,4,True,True,False
0xfd286b005aa8a870b1a98e2df13d71257e9a9a04,2,2,0,2,False,True,False
0xfda91ad1684e7e0e97bd569334b601975dbe3871,2,1,0,1,False,True,False
0xfdaf1f1714810f8d88a57c9d551d442c68ace2bb,1,2,1,2,True,True,False
0xfe6757c1b89cb1815e36a9f0ddb7073ce1afec20,6,3,0,0,False,False,False
0xfea720d06616097ccddc1a3797200787e90296c0,18,3,0,0,False,False,False
0xfee7b31065bc61189a643bb9406893ec56e06ba1,4,5,2,5,True,True,False
0xfef912fdc857ae37ae599a75a48808699e93f364,3,1,0,1,False,True,False
0xff2e489661fc6d7dfab6353b62a8bbfb49f697b6,3,6,3,6,True,True,False
0xff96235890979a4ca060ff170cbc5da7227d6af2,4,6,4,6,True,True,False
0xffbd3e1036a4fee10801b697ad6ce8ad305ba64b,17,1,0,1,False,True,False
